Module	SS	Quartile	type	variable	value
M17.1	DF	Q3	genes	rep_inc	81.81818181818181
M17.1	Ganesan	Q0	terms	rep	50.0
M17.1	Ganesan	Q0	genes	rep	100.0
M17.1	Ganesan	Q1	terms	rep_inc	10.0
M17.1	Ganesan	Q1	genes	rep_inc	72.72727272727273
M17.1	Ganesan	Q2	terms	rep_inc	0.0
M17.1	Ganesan	Q2	genes	rep_inc	0.0
M17.1	Ganesan	Q3	terms	rep_inc	0.0
M17.1	Ganesan	Q3	genes	rep_inc	0.0
M17.1	LC	Q0	terms	rep	50.0
M17.1	LC	Q0	genes	rep	100.0
M17.1	LC	Q1	terms	rep_inc	0.0
M17.1	LC	Q1	genes	rep_inc	0.0
M17.1	LC	Q2	terms	rep_inc	0.0
M17.1	LC	Q2	genes	rep_inc	0.0
M17.1	LC	Q3	terms	rep_inc	0.0
M17.1	LC	Q3	genes	rep_inc	0.0
M17.1	PS	Q0	terms	rep	31.818181818181817
M17.1	PS	Q0	genes	rep	100.0
M17.1	PS	Q1	terms	rep_inc	9.090909090909092
M17.1	PS	Q1	genes	rep_inc	81.81818181818181
M17.1	PS	Q2	terms	rep_inc	0.0
M17.1	PS	Q2	genes	rep_inc	0.0
M17.1	PS	Q3	terms	rep_inc	0.0
M17.1	PS	Q3	genes	rep_inc	0.0
M17.1	Zhou	Q0	terms	rep	50.0
M17.1	Zhou	Q0	genes	rep	100.0
M17.1	Zhou	Q1	terms	rep_inc	0.0
M17.1	Zhou	Q1	genes	rep_inc	0.0
M17.1	Zhou	Q2	terms	rep_inc	0.0
M17.1	Zhou	Q2	genes	rep_inc	0.0
M17.1	Zhou	Q3	terms	rep_inc	0.0
M17.1	Zhou	Q3	genes	rep_inc	0.0
M17.1	Resnik	Q0	terms	rep	40.90909090909091
M17.1	Resnik	Q0	genes	rep	100.0
M17.1	Resnik	Q1	terms	rep_inc	13.636363636363637
M17.1	Resnik	Q1	genes	rep_inc	100.0
M17.1	Resnik	Q2	terms	rep_inc	4.545454545454546
M17.1	Resnik	Q2	genes	rep_inc	81.81818181818181
M17.1	Resnik	Q3	terms	rep_inc	4.545454545454546
M17.1	Resnik	Q3	genes	rep_inc	81.81818181818181
M17.1	Lin	Q0	terms	rep	29.62962962962963
M17.1	Lin	Q0	genes	rep	100.0
M17.1	Lin	Q1	terms	rep_inc	11.11111111111111
M17.1	Lin	Q1	genes	rep_inc	100.0
M17.1	Lin	Q2	terms	rep_inc	3.7037037037037037
M17.1	Lin	Q2	genes	rep_inc	81.81818181818181
M17.1	Lin	Q3	terms	rep_inc	3.7037037037037037
M17.1	Lin	Q3	genes	rep_inc	81.81818181818181
M17.1	Nunivers	Q0	terms	rep	25.0
M17.1	Nunivers	Q0	genes	rep	100.0
M17.1	Nunivers	Q1	terms	rep_inc	17.5
M17.1	Nunivers	Q1	genes	rep_inc	90.9090909090909
M17.1	Nunivers	Q2	terms	rep_inc	10.0
M17.1	Nunivers	Q2	genes	rep_inc	81.81818181818181
M17.1	Nunivers	Q3	terms	rep_inc	7.5
M17.1	Nunivers	Q3	genes	rep_inc	81.81818181818181
M17.1	AIC	Q0	terms	rep	38.095238095238095
M17.1	AIC	Q0	genes	rep	100.0
M17.1	AIC	Q1	terms	rep_inc	19.047619047619047
M17.1	AIC	Q1	genes	rep_inc	100.0
M17.1	AIC	Q2	terms	rep_inc	4.761904761904762
M17.1	AIC	Q2	genes	rep_inc	90.9090909090909
M17.1	AIC	Q3	terms	rep_inc	0.0
M17.1	AIC	Q3	genes	rep_inc	0.0
M17.1	DAVID	Q0	terms	rep	44.44444444444444
M17.1	DAVID	Q0	genes	rep	81.81818181818181
M17.1	DAVID	Q1	terms	rep_inc	33.333333333333336
M17.1	DAVID	Q1	genes	rep_inc	81.81818181818181
M17.1	DAVID	Q2	terms	rep_inc	22.22222222222222
M17.1	DAVID	Q2	genes	rep_inc	81.81818181818181
M17.1	DAVID	Q3	terms	rep_inc	22.22222222222222
M17.1	DAVID	Q3	genes	rep_inc	81.81818181818181
M17.0	DF	Q0	terms	rep	66.66666666666667
M17.0	DF	Q0	genes	rep	92.85714285714286
M17.0	DF	Q1	terms	rep_inc	25.0
M17.0	DF	Q1	genes	rep_inc	85.71428571428571
M17.0	DF	Q2	terms	rep_inc	16.666666666666668
M17.0	DF	Q2	genes	rep_inc	85.71428571428571
M17.0	DF	Q3	terms	rep_inc	8.333333333333334
M17.0	DF	Q3	genes	rep_inc	85.71428571428571
M17.0	Ganesan	Q0	terms	rep	100.0
M17.0	Ganesan	Q0	genes	rep	100.0
M17.0	Ganesan	Q1	terms	rep_inc	25.0
M17.0	Ganesan	Q1	genes	rep_inc	85.71428571428571
M17.0	Ganesan	Q2	terms	rep_inc	25.0
M17.0	Ganesan	Q2	genes	rep_inc	85.71428571428571
M17.0	Ganesan	Q3	terms	rep_inc	25.0
M17.0	Ganesan	Q3	genes	rep_inc	85.71428571428571
M17.0	LC	Q0	terms	rep	100.0
M17.0	LC	Q0	genes	rep	100.0
M17.0	LC	Q1	terms	rep_inc	0.0
M17.0	LC	Q1	genes	rep_inc	0.0
M17.0	LC	Q2	terms	rep_inc	0.0
M17.0	LC	Q2	genes	rep_inc	0.0
M17.0	LC	Q3	terms	rep_inc	0.0
M17.0	LC	Q3	genes	rep_inc	0.0
M17.0	PS	Q0	terms	rep	30.0
M17.0	PS	Q0	genes	rep	100.0
M17.0	PS	Q1	terms	rep_inc	10.0
M17.0	PS	Q1	genes	rep_inc	85.71428571428571
M17.0	PS	Q2	terms	rep_inc	5.0
M17.0	PS	Q2	genes	rep_inc	85.71428571428571
M17.0	PS	Q3	terms	rep_inc	5.0
M17.0	PS	Q3	genes	rep_inc	85.71428571428571
M17.0	Zhou	Q0	terms	rep	100.0
M17.0	Zhou	Q0	genes	rep	100.0
M17.0	Zhou	Q1	terms	rep_inc	0.0
M17.0	Zhou	Q1	genes	rep_inc	0.0
M17.0	Zhou	Q2	terms	rep_inc	0.0
M17.0	Zhou	Q2	genes	rep_inc	0.0
M17.0	Zhou	Q3	terms	rep_inc	0.0
M17.0	Zhou	Q3	genes	rep_inc	0.0
M17.0	Resnik	Q0	terms	rep	55.55555555555556
M17.0	Resnik	Q0	genes	rep	92.85714285714286
M17.0	Resnik	Q1	terms	rep_inc	22.22222222222222
M17.0	Resnik	Q1	genes	rep_inc	85.71428571428571
M17.0	Resnik	Q2	terms	rep_inc	22.22222222222222
M17.0	Resnik	Q2	genes	rep_inc	85.71428571428571
M17.0	Resnik	Q3	terms	rep_inc	11.11111111111111
M17.0	Resnik	Q3	genes	rep_inc	85.71428571428571
M17.0	Lin	Q0	terms	rep	34.61538461538461
M17.0	Lin	Q0	genes	rep	92.85714285714286
M17.0	Lin	Q1	terms	rep_inc	3.8461538461538463
M17.0	Lin	Q1	genes	rep_inc	85.71428571428571
M17.0	Lin	Q2	terms	rep_inc	3.8461538461538463
M17.0	Lin	Q2	genes	rep_inc	85.71428571428571
M17.0	Lin	Q3	terms	rep_inc	3.8461538461538463
M17.0	Lin	Q3	genes	rep_inc	85.71428571428571
M17.0	Nunivers	Q0	terms	rep	42.30769230769231
M17.0	Nunivers	Q0	genes	rep	92.85714285714286
M17.0	Nunivers	Q1	terms	rep_inc	30.76923076923077
M17.0	Nunivers	Q1	genes	rep_inc	85.71428571428571
M17.0	Nunivers	Q2	terms	rep_inc	23.076923076923077
M17.0	Nunivers	Q2	genes	rep_inc	85.71428571428571
M17.0	Nunivers	Q3	terms	rep_inc	15.384615384615385
M17.0	Nunivers	Q3	genes	rep_inc	85.71428571428571
M17.0	AIC	Q0	terms	rep	60.0
M17.0	AIC	Q0	genes	rep	92.85714285714286
M17.0	AIC	Q1	terms	rep_inc	0.0
M17.0	AIC	Q1	genes	rep_inc	0.0
M17.0	AIC	Q2	terms	rep_inc	0.0
M17.0	AIC	Q2	genes	rep_inc	0.0
M17.0	AIC	Q3	terms	rep_inc	0.0
M17.0	AIC	Q3	genes	rep_inc	0.0
M17.0	DAVID	Q0	terms	rep	41.666666666666664
M17.0	DAVID	Q0	genes	rep	85.71428571428571
M17.0	DAVID	Q1	terms	rep_inc	41.666666666666664
M17.0	DAVID	Q1	genes	rep_inc	85.71428571428571
M17.0	DAVID	Q2	terms	rep_inc	33.333333333333336
M17.0	DAVID	Q2	genes	rep_inc	85.71428571428571
M17.0	DAVID	Q3	terms	rep_inc	33.333333333333336
M17.0	DAVID	Q3	genes	rep_inc	85.71428571428571
M239	DF	Q0	terms	rep	15.625
M239	DF	Q0	genes	rep	100.0
M239	DF	Q1	terms	rep_inc	9.375
M239	DF	Q1	genes	rep_inc	77.77777777777777
M239	DF	Q2	terms	rep_inc	0.0
M239	DF	Q2	genes	rep_inc	0.0
M239	DF	Q3	terms	rep_inc	0.0
M239	DF	Q3	genes	rep_inc	0.0
M239	Ganesan	Q0	terms	rep	64.28571428571429
M239	Ganesan	Q0	genes	rep	100.0
M239	Ganesan	Q1	terms	rep_inc	7.142857142857143
M239	Ganesan	Q1	genes	rep_inc	33.333333333333336
M239	Ganesan	Q2	terms	rep_inc	0.0
M239	Ganesan	Q2	genes	rep_inc	0.0
M239	Ganesan	Q3	terms	rep_inc	0.0
M239	Ganesan	Q3	genes	rep_inc	0.0
M239	LC	Q0	terms	rep	100.0
M239	LC	Q0	genes	rep	100.0
M239	LC	Q1	terms	rep_inc	0.0
M239	LC	Q1	genes	rep_inc	0.0
M239	LC	Q2	terms	rep_inc	0.0
M239	LC	Q2	genes	rep_inc	0.0
M239	LC	Q3	terms	rep_inc	0.0
M239	LC	Q3	genes	rep_inc	0.0
M239	PS	Q0	terms	rep	27.586206896551722
M239	PS	Q0	genes	rep	88.88888888888889
M239	PS	Q1	terms	rep_inc	6.896551724137931
M239	PS	Q1	genes	rep_inc	66.66666666666667
M239	PS	Q2	terms	rep_inc	0.0
M239	PS	Q2	genes	rep_inc	0.0
M239	PS	Q3	terms	rep_inc	0.0
M239	PS	Q3	genes	rep_inc	0.0
M239	Zhou	Q0	terms	rep	64.28571428571429
M239	Zhou	Q0	genes	rep	100.0
M239	Zhou	Q1	terms	rep_inc	7.142857142857143
M239	Zhou	Q1	genes	rep_inc	33.333333333333336
M239	Zhou	Q2	terms	rep_inc	0.0
M239	Zhou	Q2	genes	rep_inc	0.0
M239	Zhou	Q3	terms	rep_inc	0.0
M239	Zhou	Q3	genes	rep_inc	0.0
M239	Resnik	Q0	terms	rep	64.28571428571429
M239	Resnik	Q0	genes	rep	100.0
M239	Resnik	Q1	terms	rep_inc	7.142857142857143
M239	Resnik	Q1	genes	rep_inc	33.333333333333336
M239	Resnik	Q2	terms	rep_inc	0.0
M239	Resnik	Q2	genes	rep_inc	0.0
M239	Resnik	Q3	terms	rep_inc	0.0
M239	Resnik	Q3	genes	rep_inc	0.0
M239	Lin	Q0	terms	rep	29.166666666666668
M239	Lin	Q0	genes	rep	100.0
M239	Lin	Q1	terms	rep_inc	4.166666666666667
M239	Lin	Q1	genes	rep_inc	33.333333333333336
M239	Lin	Q2	terms	rep_inc	0.0
M239	Lin	Q2	genes	rep_inc	0.0
M239	Lin	Q3	terms	rep_inc	0.0
M239	Lin	Q3	genes	rep_inc	0.0
M239	Nunivers	Q0	terms	rep	13.513513513513514
M239	Nunivers	Q0	genes	rep	100.0
M239	Nunivers	Q1	terms	rep_inc	8.108108108108109
M239	Nunivers	Q1	genes	rep_inc	77.77777777777777
M239	Nunivers	Q2	terms	rep_inc	0.0
M239	Nunivers	Q2	genes	rep_inc	0.0
M239	Nunivers	Q3	terms	rep_inc	0.0
M239	Nunivers	Q3	genes	rep_inc	0.0
M239	AIC	Q0	terms	rep	71.42857142857143
M239	AIC	Q0	genes	rep	100.0
M239	AIC	Q1	terms	rep_inc	7.142857142857143
M239	AIC	Q1	genes	rep_inc	33.333333333333336
M239	AIC	Q2	terms	rep_inc	0.0
M239	AIC	Q2	genes	rep_inc	0.0
M239	AIC	Q3	terms	rep_inc	0.0
M239	AIC	Q3	genes	rep_inc	0.0
M239	DAVID	Q0	terms	rep	0.0
M239	DAVID	Q0	genes	rep	0.0
M239	DAVID	Q1	terms	rep_inc	0.0
M239	DAVID	Q1	genes	rep_inc	0.0
M239	DAVID	Q2	terms	rep_inc	0.0
M239	DAVID	Q2	genes	rep_inc	0.0
M239	DAVID	Q3	terms	rep_inc	0.0
M239	DAVID	Q3	genes	rep_inc	0.0
M238	DF	Q0	terms	rep	50.0
M238	DF	Q0	genes	rep	100.0
M238	DF	Q1	terms	rep_inc	25.0
M238	DF	Q1	genes	rep_inc	37.5
M238	DF	Q2	terms	rep_inc	25.0
M238	DF	Q2	genes	rep_inc	37.5
M238	DF	Q3	terms	rep_inc	12.5
M238	DF	Q3	genes	rep_inc	25.0
M238	Ganesan	Q0	terms	rep	41.666666666666664
M238	Ganesan	Q0	genes	rep	100.0
M238	Ganesan	Q1	terms	rep_inc	33.333333333333336
M238	Ganesan	Q1	genes	rep_inc	93.75
M238	Ganesan	Q2	terms	rep_inc	25.0
M238	Ganesan	Q2	genes	rep_inc	93.75
M238	Ganesan	Q3	terms	rep_inc	8.333333333333334
M238	Ganesan	Q3	genes	rep_inc	25.0
M238	LC	Q0	terms	rep	50.0
M238	LC	Q0	genes	rep	100.0
M238	LC	Q1	terms	rep_inc	25.0
M238	LC	Q1	genes	rep_inc	31.25
M238	LC	Q2	terms	rep_inc	25.0
M238	LC	Q2	genes	rep_inc	31.25
M238	LC	Q3	terms	rep_inc	0.0
M238	LC	Q3	genes	rep_inc	0.0
M238	PS	Q0	terms	rep	37.5
M238	PS	Q0	genes	rep	100.0
M238	PS	Q1	terms	rep_inc	12.5
M238	PS	Q1	genes	rep_inc	31.25
M238	PS	Q2	terms	rep_inc	12.5
M238	PS	Q2	genes	rep_inc	31.25
M238	PS	Q3	terms	rep_inc	0.0
M238	PS	Q3	genes	rep_inc	0.0
M238	Zhou	Q0	terms	rep	50.0
M238	Zhou	Q0	genes	rep	100.0
M238	Zhou	Q1	terms	rep_inc	25.0
M238	Zhou	Q1	genes	rep_inc	31.25
M238	Zhou	Q2	terms	rep_inc	25.0
M238	Zhou	Q2	genes	rep_inc	31.25
M238	Zhou	Q3	terms	rep_inc	0.0
M238	Zhou	Q3	genes	rep_inc	0.0
M238	Resnik	Q0	terms	rep	37.5
M238	Resnik	Q0	genes	rep	100.0
M238	Resnik	Q1	terms	rep_inc	0.0
M238	Resnik	Q1	genes	rep_inc	0.0
M238	Resnik	Q2	terms	rep_inc	0.0
M238	Resnik	Q2	genes	rep_inc	0.0
M238	Resnik	Q3	terms	rep_inc	0.0
M238	Resnik	Q3	genes	rep_inc	0.0
M238	Lin	Q0	terms	rep	50.0
M238	Lin	Q0	genes	rep	100.0
M238	Lin	Q1	terms	rep_inc	50.0
M238	Lin	Q1	genes	rep_inc	100.0
M238	Lin	Q2	terms	rep_inc	25.0
M238	Lin	Q2	genes	rep_inc	93.75
M238	Lin	Q3	terms	rep_inc	8.333333333333334
M238	Lin	Q3	genes	rep_inc	25.0
M238	Nunivers	Q0	terms	rep	53.84615384615385
M238	Nunivers	Q0	genes	rep	100.0
M238	Nunivers	Q1	terms	rep_inc	53.84615384615385
M238	Nunivers	Q1	genes	rep_inc	100.0
M238	Nunivers	Q2	terms	rep_inc	30.76923076923077
M238	Nunivers	Q2	genes	rep_inc	93.75
M238	Nunivers	Q3	terms	rep_inc	15.384615384615385
M238	Nunivers	Q3	genes	rep_inc	25.0
M238	AIC	Q0	terms	rep	50.0
M238	AIC	Q0	genes	rep	100.0
M238	AIC	Q1	terms	rep_inc	25.0
M238	AIC	Q1	genes	rep_inc	37.5
M238	AIC	Q2	terms	rep_inc	25.0
M238	AIC	Q2	genes	rep_inc	37.5
M238	AIC	Q3	terms	rep_inc	12.5
M238	AIC	Q3	genes	rep_inc	25.0
M238	DAVID	Q0	terms	rep	66.66666666666667
M238	DAVID	Q0	genes	rep	100.0
M238	DAVID	Q1	terms	rep_inc	50.0
M238	DAVID	Q1	genes	rep_inc	87.5
M238	DAVID	Q2	terms	rep_inc	33.333333333333336
M238	DAVID	Q2	genes	rep_inc	87.5
M238	DAVID	Q3	terms	rep_inc	0.0
M238	DAVID	Q3	genes	rep_inc	0.0
M135.1	DF	Q0	terms	rep	80.0
M135.1	DF	Q0	genes	rep	100.0
M135.1	DF	Q1	terms	rep_inc	0.0
M135.1	DF	Q1	genes	rep_inc	0.0
M135.1	DF	Q2	terms	rep_inc	0.0
M135.1	DF	Q2	genes	rep_inc	0.0
M135.1	DF	Q3	terms	rep_inc	0.0
M135.1	DF	Q3	genes	rep_inc	0.0
M135.1	Ganesan	Q0	terms	rep	66.66666666666667
M135.1	Ganesan	Q0	genes	rep	100.0
M135.1	Ganesan	Q1	terms	rep_inc	0.0
M135.1	Ganesan	Q1	genes	rep_inc	0.0
M135.1	Ganesan	Q2	terms	rep_inc	0.0
M135.1	Ganesan	Q2	genes	rep_inc	0.0
M135.1	Ganesan	Q3	terms	rep_inc	0.0
M135.1	Ganesan	Q3	genes	rep_inc	0.0
M135.1	LC	Q0	terms	rep	75.0
M135.1	LC	Q0	genes	rep	100.0
M135.1	LC	Q1	terms	rep_inc	0.0
M135.1	LC	Q1	genes	rep_inc	0.0
M135.1	LC	Q2	terms	rep_inc	0.0
M135.1	LC	Q2	genes	rep_inc	0.0
M135.1	LC	Q3	terms	rep_inc	0.0
M135.1	LC	Q3	genes	rep_inc	0.0
M135.1	PS	Q0	terms	rep	30.0
M135.1	PS	Q0	genes	rep	76.92307692307692
M135.1	PS	Q1	terms	rep_inc	0.0
M135.1	PS	Q1	genes	rep_inc	0.0
M135.1	PS	Q2	terms	rep_inc	0.0
M135.1	PS	Q2	genes	rep_inc	0.0
M135.1	PS	Q3	terms	rep_inc	0.0
M135.1	PS	Q3	genes	rep_inc	0.0
M135.1	Zhou	Q0	terms	rep	75.0
M135.1	Zhou	Q0	genes	rep	100.0
M135.1	Zhou	Q1	terms	rep_inc	0.0
M135.1	Zhou	Q1	genes	rep_inc	0.0
M135.1	Zhou	Q2	terms	rep_inc	0.0
M135.1	Zhou	Q2	genes	rep_inc	0.0
M135.1	Zhou	Q3	terms	rep_inc	0.0
M135.1	Zhou	Q3	genes	rep_inc	0.0
M135.1	Resnik	Q0	terms	rep	37.5
M135.1	Resnik	Q0	genes	rep	100.0
M135.1	Resnik	Q1	terms	rep_inc	0.0
M135.1	Resnik	Q1	genes	rep_inc	0.0
M135.1	Resnik	Q2	terms	rep_inc	0.0
M135.1	Resnik	Q2	genes	rep_inc	0.0
M135.1	Resnik	Q3	terms	rep_inc	0.0
M135.1	Resnik	Q3	genes	rep_inc	0.0
M135.1	Lin	Q0	terms	rep	21.428571428571427
M135.1	Lin	Q0	genes	rep	76.92307692307692
M135.1	Lin	Q1	terms	rep_inc	7.142857142857143
M135.1	Lin	Q1	genes	rep_inc	23.076923076923077
M135.1	Lin	Q2	terms	rep_inc	7.142857142857143
M135.1	Lin	Q2	genes	rep_inc	23.076923076923077
M135.1	Lin	Q3	terms	rep_inc	0.0
M135.1	Lin	Q3	genes	rep_inc	0.0
M135.1	Nunivers	Q0	terms	rep	20.0
M135.1	Nunivers	Q0	genes	rep	69.23076923076923
M135.1	Nunivers	Q1	terms	rep_inc	16.0
M135.1	Nunivers	Q1	genes	rep_inc	61.53846153846154
M135.1	Nunivers	Q2	terms	rep_inc	8.0
M135.1	Nunivers	Q2	genes	rep_inc	46.15384615384615
M135.1	Nunivers	Q3	terms	rep_inc	0.0
M135.1	Nunivers	Q3	genes	rep_inc	0.0
M135.1	AIC	Q0	terms	rep	80.0
M135.1	AIC	Q0	genes	rep	100.0
M135.1	AIC	Q1	terms	rep_inc	0.0
M135.1	AIC	Q1	genes	rep_inc	0.0
M135.1	AIC	Q2	terms	rep_inc	0.0
M135.1	AIC	Q2	genes	rep_inc	0.0
M135.1	AIC	Q3	terms	rep_inc	0.0
M135.1	AIC	Q3	genes	rep_inc	0.0
M135.1	DAVID	Q0	terms	rep	NaN
M135.1	DAVID	Q0	genes	rep	0.0
M135.1	DAVID	Q1	terms	rep_inc	NaN
M135.1	DAVID	Q1	genes	rep_inc	0.0
M135.1	DAVID	Q2	terms	rep_inc	NaN
M135.1	DAVID	Q2	genes	rep_inc	0.0
M135.1	DAVID	Q3	terms	rep_inc	NaN
M135.1	DAVID	Q3	genes	rep_inc	0.0
M237	DF	Q0	terms	rep	25.925925925925927
M237	DF	Q0	genes	rep	94.11764705882354
M237	DF	Q1	terms	rep_inc	18.51851851851852
M237	DF	Q1	genes	rep_inc	94.11764705882354
M237	DF	Q2	terms	rep_inc	3.7037037037037037
M237	DF	Q2	genes	rep_inc	23.529411764705884
M237	DF	Q3	terms	rep_inc	0.0
M237	DF	Q3	genes	rep_inc	0.0
M237	Ganesan	Q0	terms	rep	80.0
M237	Ganesan	Q0	genes	rep	100.0
M237	Ganesan	Q1	terms	rep_inc	10.0
M237	Ganesan	Q1	genes	rep_inc	17.647058823529413
M237	Ganesan	Q2	terms	rep_inc	0.0
M237	Ganesan	Q2	genes	rep_inc	0.0
M237	Ganesan	Q3	terms	rep_inc	0.0
M237	Ganesan	Q3	genes	rep_inc	0.0
M237	LC	Q0	terms	rep	77.77777777777777
M237	LC	Q0	genes	rep	100.0
M237	LC	Q1	terms	rep_inc	0.0
M237	LC	Q1	genes	rep_inc	0.0
M237	LC	Q2	terms	rep_inc	0.0
M237	LC	Q2	genes	rep_inc	0.0
M237	LC	Q3	terms	rep_inc	0.0
M237	LC	Q3	genes	rep_inc	0.0
M237	PS	Q0	terms	rep	60.0
M237	PS	Q0	genes	rep	100.0
M237	PS	Q1	terms	rep_inc	0.0
M237	PS	Q1	genes	rep_inc	0.0
M237	PS	Q2	terms	rep_inc	0.0
M237	PS	Q2	genes	rep_inc	0.0
M237	PS	Q3	terms	rep_inc	0.0
M237	PS	Q3	genes	rep_inc	0.0
M237	Zhou	Q0	terms	rep	70.0
M237	Zhou	Q0	genes	rep	100.0
M237	Zhou	Q1	terms	rep_inc	0.0
M237	Zhou	Q1	genes	rep_inc	0.0
M237	Zhou	Q2	terms	rep_inc	0.0
M237	Zhou	Q2	genes	rep_inc	0.0
M237	Zhou	Q3	terms	rep_inc	0.0
M237	Zhou	Q3	genes	rep_inc	0.0
M237	Resnik	Q0	terms	rep	81.81818181818181
M237	Resnik	Q0	genes	rep	100.0
M237	Resnik	Q1	terms	rep_inc	9.090909090909092
M237	Resnik	Q1	genes	rep_inc	23.529411764705884
M237	Resnik	Q2	terms	rep_inc	9.090909090909092
M237	Resnik	Q2	genes	rep_inc	23.529411764705884
M237	Resnik	Q3	terms	rep_inc	0.0
M237	Resnik	Q3	genes	rep_inc	0.0
M237	Lin	Q0	terms	rep	81.81818181818181
M237	Lin	Q0	genes	rep	100.0
M237	Lin	Q1	terms	rep_inc	9.090909090909092
M237	Lin	Q1	genes	rep_inc	23.529411764705884
M237	Lin	Q2	terms	rep_inc	9.090909090909092
M237	Lin	Q2	genes	rep_inc	23.529411764705884
M237	Lin	Q3	terms	rep_inc	0.0
M237	Lin	Q3	genes	rep_inc	0.0
M237	Nunivers	Q0	terms	rep	16.666666666666668
M237	Nunivers	Q0	genes	rep	76.47058823529412
M237	Nunivers	Q1	terms	rep_inc	13.88888888888889
M237	Nunivers	Q1	genes	rep_inc	76.47058823529412
M237	Nunivers	Q2	terms	rep_inc	2.7777777777777777
M237	Nunivers	Q2	genes	rep_inc	23.529411764705884
M237	Nunivers	Q3	terms	rep_inc	0.0
M237	Nunivers	Q3	genes	rep_inc	0.0
M237	AIC	Q0	terms	rep	70.0
M237	AIC	Q0	genes	rep	100.0
M237	AIC	Q1	terms	rep_inc	0.0
M237	AIC	Q1	genes	rep_inc	0.0
M237	AIC	Q2	terms	rep_inc	0.0
M237	AIC	Q2	genes	rep_inc	0.0
M237	AIC	Q3	terms	rep_inc	0.0
M237	AIC	Q3	genes	rep_inc	0.0
M237	DAVID	Q0	terms	rep	14.285714285714286
M237	DAVID	Q0	genes	rep	47.05882352941177
M237	DAVID	Q1	terms	rep_inc	14.285714285714286
M237	DAVID	Q1	genes	rep_inc	47.05882352941177
M237	DAVID	Q2	terms	rep_inc	0.0
M237	DAVID	Q2	genes	rep_inc	0.0
M237	DAVID	Q3	terms	rep_inc	0.0
M237	DAVID	Q3	genes	rep_inc	0.0
M135.0	DF	Q0	terms	rep	17.073170731707318
M135.0	DF	Q0	genes	rep	100.0
M135.0	DF	Q1	terms	rep_inc	12.195121951219512
M135.0	DF	Q1	genes	rep_inc	76.92307692307692
M135.0	DF	Q2	terms	rep_inc	4.878048780487805
M135.0	DF	Q2	genes	rep_inc	46.15384615384615
M135.0	DF	Q3	terms	rep_inc	2.4390243902439024
M135.0	DF	Q3	genes	rep_inc	23.076923076923077
M135.0	Ganesan	Q0	terms	rep	66.66666666666667
M135.0	Ganesan	Q0	genes	rep	100.0
M135.0	Ganesan	Q1	terms	rep_inc	0.0
M135.0	Ganesan	Q1	genes	rep_inc	0.0
M135.0	Ganesan	Q2	terms	rep_inc	0.0
M135.0	Ganesan	Q2	genes	rep_inc	0.0
M135.0	Ganesan	Q3	terms	rep_inc	0.0
M135.0	Ganesan	Q3	genes	rep_inc	0.0
M135.0	LC	Q0	terms	rep	60.0
M135.0	LC	Q0	genes	rep	100.0
M135.0	LC	Q1	terms	rep_inc	0.0
M135.0	LC	Q1	genes	rep_inc	0.0
M135.0	LC	Q2	terms	rep_inc	0.0
M135.0	LC	Q2	genes	rep_inc	0.0
M135.0	LC	Q3	terms	rep_inc	0.0
M135.0	LC	Q3	genes	rep_inc	0.0
M135.0	PS	Q0	terms	rep	27.77777777777778
M135.0	PS	Q0	genes	rep	100.0
M135.0	PS	Q1	terms	rep_inc	0.0
M135.0	PS	Q1	genes	rep_inc	0.0
M135.0	PS	Q2	terms	rep_inc	0.0
M135.0	PS	Q2	genes	rep_inc	0.0
M135.0	PS	Q3	terms	rep_inc	0.0
M135.0	PS	Q3	genes	rep_inc	0.0
M135.0	Zhou	Q0	terms	rep	66.66666666666667
M135.0	Zhou	Q0	genes	rep	100.0
M135.0	Zhou	Q1	terms	rep_inc	0.0
M135.0	Zhou	Q1	genes	rep_inc	0.0
M135.0	Zhou	Q2	terms	rep_inc	0.0
M135.0	Zhou	Q2	genes	rep_inc	0.0
M135.0	Zhou	Q3	terms	rep_inc	0.0
M135.0	Zhou	Q3	genes	rep_inc	0.0
M135.0	Resnik	Q0	terms	rep	50.0
M135.0	Resnik	Q0	genes	rep	100.0
M135.0	Resnik	Q1	terms	rep_inc	10.0
M135.0	Resnik	Q1	genes	rep_inc	30.76923076923077
M135.0	Resnik	Q2	terms	rep_inc	0.0
M135.0	Resnik	Q2	genes	rep_inc	0.0
M135.0	Resnik	Q3	terms	rep_inc	0.0
M135.0	Resnik	Q3	genes	rep_inc	0.0
M135.0	Lin	Q0	terms	rep	13.157894736842104
M135.0	Lin	Q0	genes	rep	76.92307692307692
M135.0	Lin	Q1	terms	rep_inc	5.2631578947368425
M135.0	Lin	Q1	genes	rep_inc	53.84615384615385
M135.0	Lin	Q2	terms	rep_inc	2.6315789473684212
M135.0	Lin	Q2	genes	rep_inc	23.076923076923077
M135.0	Lin	Q3	terms	rep_inc	0.0
M135.0	Lin	Q3	genes	rep_inc	0.0
M135.0	Nunivers	Q0	terms	rep	9.25925925925926
M135.0	Nunivers	Q0	genes	rep	69.23076923076923
M135.0	Nunivers	Q1	terms	rep_inc	5.555555555555555
M135.0	Nunivers	Q1	genes	rep_inc	61.53846153846154
M135.0	Nunivers	Q2	terms	rep_inc	3.7037037037037037
M135.0	Nunivers	Q2	genes	rep_inc	46.15384615384615
