Module	SS	Quartile	type	variable	value
M8.78	DAVID	Q2	terms	rep_inc	0.0
M8.78	DAVID	Q2	genes	rep_inc	0.0
M8.78	DAVID	Q3	terms	rep_inc	0.0
M8.78	DAVID	Q3	genes	rep_inc	0.0
M8.77	DF	Q0	terms	rep	2.6315789473684212
M8.77	DF	Q0	genes	rep	42.857142857142854
M8.77	DF	Q1	terms	rep_inc	2.6315789473684212
M8.77	DF	Q1	genes	rep_inc	42.857142857142854
M8.77	DF	Q2	terms	rep_inc	2.6315789473684212
M8.77	DF	Q2	genes	rep_inc	42.857142857142854
M8.77	DF	Q3	terms	rep_inc	2.6315789473684212
M8.77	DF	Q3	genes	rep_inc	42.857142857142854
M8.77	Ganesan	Q0	terms	rep	40.0
M8.77	Ganesan	Q0	genes	rep	100.0
M8.77	Ganesan	Q1	terms	rep_inc	0.0
M8.77	Ganesan	Q1	genes	rep_inc	0.0
M8.77	Ganesan	Q2	terms	rep_inc	0.0
M8.77	Ganesan	Q2	genes	rep_inc	0.0
M8.77	Ganesan	Q3	terms	rep_inc	0.0
M8.77	Ganesan	Q3	genes	rep_inc	0.0
M8.77	LC	Q0	terms	rep	40.0
M8.77	LC	Q0	genes	rep	100.0
M8.77	LC	Q1	terms	rep_inc	0.0
M8.77	LC	Q1	genes	rep_inc	0.0
M8.77	LC	Q2	terms	rep_inc	0.0
M8.77	LC	Q2	genes	rep_inc	0.0
M8.77	LC	Q3	terms	rep_inc	0.0
M8.77	LC	Q3	genes	rep_inc	0.0
M8.77	PS	Q0	terms	rep	36.36363636363637
M8.77	PS	Q0	genes	rep	100.0
M8.77	PS	Q1	terms	rep_inc	0.0
M8.77	PS	Q1	genes	rep_inc	0.0
M8.77	PS	Q2	terms	rep_inc	0.0
M8.77	PS	Q2	genes	rep_inc	0.0
M8.77	PS	Q3	terms	rep_inc	0.0
M8.77	PS	Q3	genes	rep_inc	0.0
M8.77	Zhou	Q0	terms	rep	50.0
M8.77	Zhou	Q0	genes	rep	100.0
M8.77	Zhou	Q1	terms	rep_inc	0.0
M8.77	Zhou	Q1	genes	rep_inc	0.0
M8.77	Zhou	Q2	terms	rep_inc	0.0
M8.77	Zhou	Q2	genes	rep_inc	0.0
M8.77	Zhou	Q3	terms	rep_inc	0.0
M8.77	Zhou	Q3	genes	rep_inc	0.0
M8.77	Resnik	Q0	terms	rep	11.11111111111111
M8.77	Resnik	Q0	genes	rep	57.142857142857146
M8.77	Resnik	Q1	terms	rep_inc	0.0
M8.77	Resnik	Q1	genes	rep_inc	0.0
M8.77	Resnik	Q2	terms	rep_inc	0.0
M8.77	Resnik	Q2	genes	rep_inc	0.0
M8.77	Resnik	Q3	terms	rep_inc	0.0
M8.77	Resnik	Q3	genes	rep_inc	0.0
M8.77	Lin	Q0	terms	rep	22.22222222222222
M8.77	Lin	Q0	genes	rep	100.0
M8.77	Lin	Q1	terms	rep_inc	5.555555555555555
M8.77	Lin	Q1	genes	rep_inc	57.142857142857146
M8.77	Lin	Q2	terms	rep_inc	0.0
M8.77	Lin	Q2	genes	rep_inc	0.0
M8.77	Lin	Q3	terms	rep_inc	0.0
M8.77	Lin	Q3	genes	rep_inc	0.0
M8.77	Nunivers	Q0	terms	rep	5.2631578947368425
M8.77	Nunivers	Q0	genes	rep	57.142857142857146
M8.77	Nunivers	Q1	terms	rep_inc	2.6315789473684212
M8.77	Nunivers	Q1	genes	rep_inc	42.857142857142854
M8.77	Nunivers	Q2	terms	rep_inc	2.6315789473684212
M8.77	Nunivers	Q2	genes	rep_inc	42.857142857142854
M8.77	Nunivers	Q3	terms	rep_inc	2.6315789473684212
M8.77	Nunivers	Q3	genes	rep_inc	42.857142857142854
M8.77	AIC	Q0	terms	rep	60.0
M8.77	AIC	Q0	genes	rep	100.0
M8.77	AIC	Q1	terms	rep_inc	0.0
M8.77	AIC	Q1	genes	rep_inc	0.0
M8.77	AIC	Q2	terms	rep_inc	0.0
M8.77	AIC	Q2	genes	rep_inc	0.0
M8.77	AIC	Q3	terms	rep_inc	0.0
M8.77	AIC	Q3	genes	rep_inc	0.0
M8.77	DAVID	Q0	terms	rep	0.0
M8.77	DAVID	Q0	genes	rep	0.0
M8.77	DAVID	Q1	terms	rep_inc	0.0
M8.77	DAVID	Q1	genes	rep_inc	0.0
M8.77	DAVID	Q2	terms	rep_inc	0.0
M8.77	DAVID	Q2	genes	rep_inc	0.0
M8.77	DAVID	Q3	terms	rep_inc	0.0
M8.77	DAVID	Q3	genes	rep_inc	0.0
M8.76	DF	Q0	terms	rep	9.090909090909092
M8.76	DF	Q0	genes	rep	80.0
M8.76	DF	Q1	terms	rep_inc	6.0606060606060606
M8.76	DF	Q1	genes	rep_inc	60.0
M8.76	DF	Q2	terms	rep_inc	6.0606060606060606
M8.76	DF	Q2	genes	rep_inc	60.0
M8.76	DF	Q3	terms	rep_inc	3.0303030303030303
M8.76	DF	Q3	genes	rep_inc	30.0
M8.76	Ganesan	Q0	terms	rep	37.5
M8.76	Ganesan	Q0	genes	rep	100.0
M8.76	Ganesan	Q1	terms	rep_inc	0.0
M8.76	Ganesan	Q1	genes	rep_inc	0.0
M8.76	Ganesan	Q2	terms	rep_inc	0.0
M8.76	Ganesan	Q2	genes	rep_inc	0.0
M8.76	Ganesan	Q3	terms	rep_inc	0.0
M8.76	Ganesan	Q3	genes	rep_inc	0.0
M8.76	LC	Q0	terms	rep	37.5
M8.76	LC	Q0	genes	rep	100.0
M8.76	LC	Q1	terms	rep_inc	0.0
M8.76	LC	Q1	genes	rep_inc	0.0
M8.76	LC	Q2	terms	rep_inc	0.0
M8.76	LC	Q2	genes	rep_inc	0.0
M8.76	LC	Q3	terms	rep_inc	0.0
M8.76	LC	Q3	genes	rep_inc	0.0
M8.76	PS	Q0	terms	rep	14.285714285714286
M8.76	PS	Q0	genes	rep	100.0
M8.76	PS	Q1	terms	rep_inc	10.714285714285714
M8.76	PS	Q1	genes	rep_inc	80.0
M8.76	PS	Q2	terms	rep_inc	7.142857142857143
M8.76	PS	Q2	genes	rep_inc	60.0
M8.76	PS	Q3	terms	rep_inc	3.5714285714285716
M8.76	PS	Q3	genes	rep_inc	30.0
M8.76	Zhou	Q0	terms	rep	42.857142857142854
M8.76	Zhou	Q0	genes	rep	100.0
M8.76	Zhou	Q1	terms	rep_inc	0.0
M8.76	Zhou	Q1	genes	rep_inc	0.0
M8.76	Zhou	Q2	terms	rep_inc	0.0
M8.76	Zhou	Q2	genes	rep_inc	0.0
M8.76	Zhou	Q3	terms	rep_inc	0.0
M8.76	Zhou	Q3	genes	rep_inc	0.0
M8.76	Resnik	Q0	terms	rep	35.294117647058826
M8.76	Resnik	Q0	genes	rep	100.0
M8.76	Resnik	Q1	terms	rep_inc	17.647058823529413
M8.76	Resnik	Q1	genes	rep_inc	80.0
M8.76	Resnik	Q2	terms	rep_inc	11.764705882352942
M8.76	Resnik	Q2	genes	rep_inc	60.0
M8.76	Resnik	Q3	terms	rep_inc	5.882352941176471
M8.76	Resnik	Q3	genes	rep_inc	30.0
M8.76	Lin	Q0	terms	rep	19.23076923076923
M8.76	Lin	Q0	genes	rep	100.0
M8.76	Lin	Q1	terms	rep_inc	19.23076923076923
M8.76	Lin	Q1	genes	rep_inc	100.0
M8.76	Lin	Q2	terms	rep_inc	7.6923076923076925
M8.76	Lin	Q2	genes	rep_inc	60.0
M8.76	Lin	Q3	terms	rep_inc	3.8461538461538463
M8.76	Lin	Q3	genes	rep_inc	30.0
M8.76	Nunivers	Q0	terms	rep	16.666666666666668
M8.76	Nunivers	Q0	genes	rep	90.0
M8.76	Nunivers	Q1	terms	rep_inc	10.0
M8.76	Nunivers	Q1	genes	rep_inc	80.0
M8.76	Nunivers	Q2	terms	rep_inc	6.666666666666667
M8.76	Nunivers	Q2	genes	rep_inc	60.0
M8.76	Nunivers	Q3	terms	rep_inc	3.3333333333333335
M8.76	Nunivers	Q3	genes	rep_inc	30.0
M8.76	AIC	Q0	terms	rep	9.375
M8.76	AIC	Q0	genes	rep	80.0
M8.76	AIC	Q1	terms	rep_inc	6.25
M8.76	AIC	Q1	genes	rep_inc	60.0
M8.76	AIC	Q2	terms	rep_inc	6.25
M8.76	AIC	Q2	genes	rep_inc	60.0
M8.76	AIC	Q3	terms	rep_inc	3.125
M8.76	AIC	Q3	genes	rep_inc	30.0
M8.76	DAVID	Q0	terms	rep	0.0
M8.76	DAVID	Q0	genes	rep	0.0
M8.76	DAVID	Q1	terms	rep_inc	0.0
M8.76	DAVID	Q1	genes	rep_inc	0.0
M8.76	DAVID	Q2	terms	rep_inc	0.0
M8.76	DAVID	Q2	genes	rep_inc	0.0
M8.76	DAVID	Q3	terms	rep_inc	0.0
M8.76	DAVID	Q3	genes	rep_inc	0.0
M8.75	DF	Q0	terms	rep	21.153846153846153
M8.75	DF	Q0	genes	rep	100.0
M8.75	DF	Q1	terms	rep_inc	5.769230769230769
M8.75	DF	Q1	genes	rep_inc	54.54545454545455
M8.75	DF	Q2	terms	rep_inc	5.769230769230769
M8.75	DF	Q2	genes	rep_inc	54.54545454545455
M8.75	DF	Q3	terms	rep_inc	3.8461538461538463
M8.75	DF	Q3	genes	rep_inc	54.54545454545455
M8.75	Ganesan	Q0	terms	rep	15.555555555555555
M8.75	Ganesan	Q0	genes	rep	100.0
M8.75	Ganesan	Q1	terms	rep_inc	8.88888888888889
M8.75	Ganesan	Q1	genes	rep_inc	63.63636363636363
M8.75	Ganesan	Q2	terms	rep_inc	4.444444444444445
M8.75	Ganesan	Q2	genes	rep_inc	54.54545454545455
M8.75	Ganesan	Q3	terms	rep_inc	4.444444444444445
M8.75	Ganesan	Q3	genes	rep_inc	54.54545454545455
M8.75	LC	Q0	terms	rep	63.63636363636363
M8.75	LC	Q0	genes	rep	100.0
M8.75	LC	Q1	terms	rep_inc	0.0
M8.75	LC	Q1	genes	rep_inc	0.0
M8.75	LC	Q2	terms	rep_inc	0.0
M8.75	LC	Q2	genes	rep_inc	0.0
M8.75	LC	Q3	terms	rep_inc	0.0
M8.75	LC	Q3	genes	rep_inc	0.0
M8.75	PS	Q0	terms	rep	16.3265306122449
M8.75	PS	Q0	genes	rep	100.0
M8.75	PS	Q1	terms	rep_inc	8.16326530612245
M8.75	PS	Q1	genes	rep_inc	63.63636363636363
M8.75	PS	Q2	terms	rep_inc	4.081632653061225
M8.75	PS	Q2	genes	rep_inc	54.54545454545455
M8.75	PS	Q3	terms	rep_inc	4.081632653061225
M8.75	PS	Q3	genes	rep_inc	54.54545454545455
M8.75	Zhou	Q0	terms	rep	58.333333333333336
M8.75	Zhou	Q0	genes	rep	100.0
M8.75	Zhou	Q1	terms	rep_inc	0.0
M8.75	Zhou	Q1	genes	rep_inc	0.0
M8.75	Zhou	Q2	terms	rep_inc	0.0
M8.75	Zhou	Q2	genes	rep_inc	0.0
M8.75	Zhou	Q3	terms	rep_inc	0.0
M8.75	Zhou	Q3	genes	rep_inc	0.0
M8.75	Resnik	Q0	terms	rep	34.21052631578947
M8.75	Resnik	Q0	genes	rep	90.9090909090909
M8.75	Resnik	Q1	terms	rep_inc	13.157894736842104
M8.75	Resnik	Q1	genes	rep_inc	54.54545454545455
M8.75	Resnik	Q2	terms	rep_inc	7.894736842105263
M8.75	Resnik	Q2	genes	rep_inc	54.54545454545455
M8.75	Resnik	Q3	terms	rep_inc	7.894736842105263
M8.75	Resnik	Q3	genes	rep_inc	54.54545454545455
M8.75	Lin	Q0	terms	rep	28.571428571428573
M8.75	Lin	Q0	genes	rep	90.9090909090909
M8.75	Lin	Q1	terms	rep_inc	5.714285714285714
M8.75	Lin	Q1	genes	rep_inc	54.54545454545455
M8.75	Lin	Q2	terms	rep_inc	0.0
M8.75	Lin	Q2	genes	rep_inc	0.0
M8.75	Lin	Q3	terms	rep_inc	0.0
M8.75	Lin	Q3	genes	rep_inc	0.0
M8.75	Nunivers	Q0	terms	rep	8.474576271186441
M8.75	Nunivers	Q0	genes	rep	100.0
M8.75	Nunivers	Q1	terms	rep_inc	5.084745762711864
M8.75	Nunivers	Q1	genes	rep_inc	54.54545454545455
M8.75	Nunivers	Q2	terms	rep_inc	5.084745762711864
M8.75	Nunivers	Q2	genes	rep_inc	54.54545454545455
M8.75	Nunivers	Q3	terms	rep_inc	5.084745762711864
M8.75	Nunivers	Q3	genes	rep_inc	54.54545454545455
M8.75	AIC	Q0	terms	rep	19.607843137254903
M8.75	AIC	Q0	genes	rep	100.0
M8.75	AIC	Q1	terms	rep_inc	5.882352941176471
M8.75	AIC	Q1	genes	rep_inc	54.54545454545455
M8.75	AIC	Q2	terms	rep_inc	5.882352941176471
M8.75	AIC	Q2	genes	rep_inc	54.54545454545455
M8.75	AIC	Q3	terms	rep_inc	3.9215686274509802
M8.75	AIC	Q3	genes	rep_inc	54.54545454545455
M8.75	DAVID	Q0	terms	rep	0.0
M8.75	DAVID	Q0	genes	rep	0.0
M8.75	DAVID	Q1	terms	rep_inc	0.0
M8.75	DAVID	Q1	genes	rep_inc	0.0
M8.75	DAVID	Q2	terms	rep_inc	0.0
M8.75	DAVID	Q2	genes	rep_inc	0.0
M8.75	DAVID	Q3	terms	rep_inc	0.0
M8.75	DAVID	Q3	genes	rep_inc	0.0
M9.29	DF	Q0	terms	rep	20.754716981132077
M9.29	DF	Q0	genes	rep	87.5
M9.29	DF	Q1	terms	rep_inc	11.320754716981131
M9.29	DF	Q1	genes	rep_inc	68.75
M9.29	DF	Q2	terms	rep_inc	3.7735849056603774
M9.29	DF	Q2	genes	rep_inc	25.0
M9.29	DF	Q3	terms	rep_inc	3.7735849056603774
M9.29	DF	Q3	genes	rep_inc	25.0
M9.29	Ganesan	Q0	terms	rep	23.25581395348837
M9.29	Ganesan	Q0	genes	rep	93.75
M9.29	Ganesan	Q1	terms	rep_inc	6.976744186046512
M9.29	Ganesan	Q1	genes	rep_inc	50.0
M9.29	Ganesan	Q2	terms	rep_inc	4.651162790697675
M9.29	Ganesan	Q2	genes	rep_inc	31.25
M9.29	Ganesan	Q3	terms	rep_inc	2.3255813953488373
M9.29	Ganesan	Q3	genes	rep_inc	25.0
M9.29	LC	Q0	terms	rep	57.142857142857146
M9.29	LC	Q0	genes	rep	100.0
M9.29	LC	Q1	terms	rep_inc	0.0
M9.29	LC	Q1	genes	rep_inc	0.0
M9.29	LC	Q2	terms	rep_inc	0.0
M9.29	LC	Q2	genes	rep_inc	0.0
M9.29	LC	Q3	terms	rep_inc	0.0
M9.29	LC	Q3	genes	rep_inc	0.0
M9.29	PS	Q0	terms	rep	21.73913043478261
M9.29	PS	Q0	genes	rep	93.75
M9.29	PS	Q1	terms	rep_inc	4.3478260869565215
M9.29	PS	Q1	genes	rep_inc	31.25
M9.29	PS	Q2	terms	rep_inc	2.1739130434782608
M9.29	PS	Q2	genes	rep_inc	25.0
M9.29	PS	Q3	terms	rep_inc	2.1739130434782608
M9.29	PS	Q3	genes	rep_inc	25.0
M9.29	Zhou	Q0	terms	rep	71.42857142857143
M9.29	Zhou	Q0	genes	rep	100.0
M9.29	Zhou	Q1	terms	rep_inc	0.0
M9.29	Zhou	Q1	genes	rep_inc	0.0
M9.29	Zhou	Q2	terms	rep_inc	0.0
M9.29	Zhou	Q2	genes	rep_inc	0.0
M9.29	Zhou	Q3	terms	rep_inc	0.0
M9.29	Zhou	Q3	genes	rep_inc	0.0
M9.29	Resnik	Q0	terms	rep	37.83783783783784
M9.29	Resnik	Q0	genes	rep	93.75
M9.29	Resnik	Q1	terms	rep_inc	10.81081081081081
M9.29	Resnik	Q1	genes	rep_inc	43.75
M9.29	Resnik	Q2	terms	rep_inc	8.108108108108109
M9.29	Resnik	Q2	genes	rep_inc	25.0
M9.29	Resnik	Q3	terms	rep_inc	8.108108108108109
M9.29	Resnik	Q3	genes	rep_inc	25.0
M9.29	Lin	Q0	terms	rep	21.27659574468085
M9.29	Lin	Q0	genes	rep	87.5
M9.29	Lin	Q1	terms	rep_inc	8.51063829787234
M9.29	Lin	Q1	genes	rep_inc	62.5
M9.29	Lin	Q2	terms	rep_inc	4.25531914893617
M9.29	Lin	Q2	genes	rep_inc	25.0
M9.29	Lin	Q3	terms	rep_inc	4.25531914893617
M9.29	Lin	Q3	genes	rep_inc	25.0
M9.29	Nunivers	Q0	terms	rep	22.916666666666668
M9.29	Nunivers	Q0	genes	rep	87.5
M9.29	Nunivers	Q1	terms	rep_inc	8.333333333333334
M9.29	Nunivers	Q1	genes	rep_inc	43.75
M9.29	Nunivers	Q2	terms	rep_inc	4.166666666666667
M9.29	Nunivers	Q2	genes	rep_inc	25.0
M9.29	Nunivers	Q3	terms	rep_inc	4.166666666666667
M9.29	Nunivers	Q3	genes	rep_inc	25.0
M9.29	AIC	Q0	terms	rep	23.80952380952381
M9.29	AIC	Q0	genes	rep	81.25
M9.29	AIC	Q1	terms	rep_inc	11.904761904761905
M9.29	AIC	Q1	genes	rep_inc	56.25
M9.29	AIC	Q2	terms	rep_inc	4.761904761904762
M9.29	AIC	Q2	genes	rep_inc	25.0
M9.29	AIC	Q3	terms	rep_inc	4.761904761904762
M9.29	AIC	Q3	genes	rep_inc	25.0
M9.29	DAVID	Q0	terms	rep	0.0
M9.29	DAVID	Q0	genes	rep	0.0
M9.29	DAVID	Q1	terms	rep_inc	0.0
M9.29	DAVID	Q1	genes	rep_inc	0.0
M9.29	DAVID	Q2	terms	rep_inc	0.0
M9.29	DAVID	Q2	genes	rep_inc	0.0
M9.29	DAVID	Q3	terms	rep_inc	0.0
M9.29	DAVID	Q3	genes	rep_inc	0.0
M8.74	DF	Q0	terms	rep	30.76923076923077
M8.74	DF	Q0	genes	rep	88.88888888888889
M8.74	DF	Q1	terms	rep_inc	15.384615384615385
M8.74	DF	Q1	genes	rep_inc	44.44444444444444
M8.74	DF	Q2	terms	rep_inc	7.6923076923076925
M8.74	DF	Q2	genes	rep_inc	44.44444444444444
M8.74	DF	Q3	terms	rep_inc	0.0
M8.74	DF	Q3	genes	rep_inc	0.0
M8.74	Ganesan	Q0	terms	rep	50.0
M8.74	Ganesan	Q0	genes	rep	100.0
M8.74	Ganesan	Q1	terms	rep_inc	0.0
M8.74	Ganesan	Q1	genes	rep_inc	0.0
M8.74	Ganesan	Q2	terms	rep_inc	0.0
M8.74	Ganesan	Q2	genes	rep_inc	0.0
M8.74	Ganesan	Q3	terms	rep_inc	0.0
M8.74	Ganesan	Q3	genes	rep_inc	0.0
M8.74	LC	Q0	terms	rep	40.0
M8.74	LC	Q0	genes	rep	100.0
M8.74	LC	Q1	terms	rep_inc	0.0
M8.74	LC	Q1	genes	rep_inc	0.0
M8.74	LC	Q2	terms	rep_inc	0.0
M8.74	LC	Q2	genes	rep_inc	0.0
M8.74	LC	Q3	terms	rep_inc	0.0
M8.74	LC	Q3	genes	rep_inc	0.0
M8.74	PS	Q0	terms	rep	25.0
M8.74	PS	Q0	genes	rep	100.0
M8.74	PS	Q1	terms	rep_inc	0.0
M8.74	PS	Q1	genes	rep_inc	0.0
M8.74	PS	Q2	terms	rep_inc	0.0
M8.74	PS	Q2	genes	rep_inc	0.0
M8.74	PS	Q3	terms	rep_inc	0.0
M8.74	PS	Q3	genes	rep_inc	0.0
M8.74	Zhou	Q0	terms	rep	40.0
M8.74	Zhou	Q0	genes	rep	100.0
M8.74	Zhou	Q1	terms	rep_inc	0.0
M8.74	Zhou	Q1	genes	rep_inc	0.0
M8.74	Zhou	Q2	terms	rep_inc	0.0
M8.74	Zhou	Q2	genes	rep_inc	0.0
M8.74	Zhou	Q3	terms	rep_inc	0.0
M8.74	Zhou	Q3	genes	rep_inc	0.0
M8.74	Resnik	Q0	terms	rep	23.076923076923077
M8.74	Resnik	Q0	genes	rep	55.55555555555556
M8.74	Resnik	Q1	terms	rep_inc	7.6923076923076925
M8.74	Resnik	Q1	genes	rep_inc	33.333333333333336
M8.74	Resnik	Q2	terms	rep_inc	0.0
M8.74	Resnik	Q2	genes	rep_inc	0.0
M8.74	Resnik	Q3	terms	rep_inc	0.0
M8.74	Resnik	Q3	genes	rep_inc	0.0
M8.74	Lin	Q0	terms	rep	14.285714285714286
M8.74	Lin	Q0	genes	rep	55.55555555555556
M8.74	Lin	Q1	terms	rep_inc	0.0
M8.74	Lin	Q1	genes	rep_inc	0.0
M8.74	Lin	Q2	terms	rep_inc	0.0
M8.74	Lin	Q2	genes	rep_inc	0.0
M8.74	Lin	Q3	terms	rep_inc	0.0
M8.74	Lin	Q3	genes	rep_inc	0.0
M8.74	Nunivers	Q0	terms	rep	17.647058823529413
M8.74	Nunivers	Q0	genes	rep	88.88888888888889
M8.74	Nunivers	Q1	terms	rep_inc	11.764705882352942
M8.74	Nunivers	Q1	genes	rep_inc	55.55555555555556
M8.74	Nunivers	Q2	terms	rep_inc	5.882352941176471
M8.74	Nunivers	Q2	genes	rep_inc	44.44444444444444
M8.74	Nunivers	Q3	terms	rep_inc	0.0
M8.74	Nunivers	Q3	genes	rep_inc	0.0
M8.74	AIC	Q0	terms	rep	40.0
M8.74	AIC	Q0	genes	rep	100.0
M8.74	AIC	Q1	terms	rep_inc	0.0
M8.74	AIC	Q1	genes	rep_inc	0.0
M8.74	AIC	Q2	terms	rep_inc	0.0
M8.74	AIC	Q2	genes	rep_inc	0.0
M8.74	AIC	Q3	terms	rep_inc	0.0
M8.74	AIC	Q3	genes	rep_inc	0.0
M8.74	DAVID	Q0	terms	rep	0.0
M8.74	DAVID	Q0	genes	rep	0.0
M8.74	DAVID	Q1	terms	rep_inc	0.0
M8.74	DAVID	Q1	genes	rep_inc	0.0
M8.74	DAVID	Q2	terms	rep_inc	0.0
M8.74	DAVID	Q2	genes	rep_inc	0.0
M8.74	DAVID	Q3	terms	rep_inc	0.0
M8.74	DAVID	Q3	genes	rep_inc	0.0
M9.28	DF	Q0	terms	rep	13.461538461538462
M9.28	DF	Q0	genes	rep	75.0
M9.28	DF	Q1	terms	rep_inc	9.615384615384615
M9.28	DF	Q1	genes	rep_inc	75.0
M9.28	DF	Q2	terms	rep_inc	9.615384615384615
M9.28	DF	Q2	genes	rep_inc	75.0
M9.28	DF	Q3	terms	rep_inc	3.8461538461538463
M9.28	DF	Q3	genes	rep_inc	50.0
M9.28	Ganesan	Q0	terms	rep	60.0
M9.28	Ganesan	Q0	genes	rep	100.0
M9.28	Ganesan	Q1	terms	rep_inc	0.0
M9.28	Ganesan	Q1	genes	rep_inc	0.0
M9.28	Ganesan	Q2	terms	rep_inc	0.0
M9.28	Ganesan	Q2	genes	rep_inc	0.0
M9.28	Ganesan	Q3	terms	rep_inc	0.0
M9.28	Ganesan	Q3	genes	rep_inc	0.0
M9.28	LC	Q0	terms	rep	66.66666666666667
M9.28	LC	Q0	genes	rep	100.0
M9.28	LC	Q1	terms	rep_inc	0.0
M9.28	LC	Q1	genes	rep_inc	0.0
M9.28	LC	Q2	terms	rep_inc	0.0
M9.28	LC	Q2	genes	rep_inc	0.0
M9.28	LC	Q3	terms	rep_inc	0.0
M9.28	LC	Q3	genes	rep_inc	0.0
M9.28	PS	Q0	terms	rep	45.45454545454545
M9.28	PS	Q0	genes	rep	100.0
M9.28	PS	Q1	terms	rep_inc	9.090909090909092
M9.28	PS	Q1	genes	rep_inc	60.0
M9.28	PS	Q2	terms	rep_inc	4.545454545454546
M9.28	PS	Q2	genes	rep_inc	50.0
M9.28	PS	Q3	terms	rep_inc	0.0
M9.28	PS	Q3	genes	rep_inc	0.0
M9.28	Zhou	Q0	terms	rep	60.0
M9.28	Zhou	Q0	genes	rep	100.0
M9.28	Zhou	Q1	terms	rep_inc	0.0
M9.28	Zhou	Q1	genes	rep_inc	0.0
M9.28	Zhou	Q2	terms	rep_inc	0.0
M9.28	Zhou	Q2	genes	rep_inc	0.0
M9.28	Zhou	Q3	terms	rep_inc	0.0
M9.28	Zhou	Q3	genes	rep_inc	0.0
M9.28	Resnik	Q0	terms	rep	22.448979591836736
M9.28	Resnik	Q0	genes	rep	90.0
M9.28	Resnik	Q1	terms	rep_inc	20.408163265306122
M9.28	Resnik	Q1	genes	rep_inc	90.0
M9.28	Resnik	Q2	terms	rep_inc	10.204081632653061
M9.28	Resnik	Q2	genes	rep_inc	65.0
M9.28	Resnik	Q3	terms	rep_inc	6.122448979591836
M9.28	Resnik	Q3	genes	rep_inc	40.0
M9.28	Lin	Q0	terms	rep	10.0
M9.28	Lin	Q0	genes	rep	75.0
M9.28	Lin	Q1	terms	rep_inc	10.0
M9.28	Lin	Q1	genes	rep_inc	75.0
M9.28	Lin	Q2	terms	rep_inc	6.0
M9.28	Lin	Q2	genes	rep_inc	65.0
M9.28	Lin	Q3	terms	rep_inc	2.0
M9.28	Lin	Q3	genes	rep_inc	40.0
M9.28	Nunivers	Q0	terms	rep	13.72549019607843
M9.28	Nunivers	Q0	genes	rep	75.0
M9.28	Nunivers	Q1	terms	rep_inc	9.803921568627452
M9.28	Nunivers	Q1	genes	rep_inc	70.0
M9.28	Nunivers	Q2	terms	rep_inc	7.8431372549019605
M9.28	Nunivers	Q2	genes	rep_inc	65.0
M9.28	Nunivers	Q3	terms	rep_inc	3.9215686274509802
M9.28	Nunivers	Q3	genes	rep_inc	45.0
M9.28	AIC	Q0	terms	rep	64.70588235294117
M9.28	AIC	Q0	genes	rep	100.0
M9.28	AIC	Q1	terms	rep_inc	5.882352941176471
M9.28	AIC	Q1	genes	rep_inc	55.0
M9.28	AIC	Q2	terms	rep_inc	5.882352941176471
M9.28	AIC	Q2	genes	rep_inc	55.0
M9.28	AIC	Q3	terms	rep_inc	0.0
M9.28	AIC	Q3	genes	rep_inc	0.0
M9.28	DAVID	Q0	terms	rep	8.333333333333334
M9.28	DAVID	Q0	genes	rep	15.0
M9.28	DAVID	Q1	terms	rep_inc	8.333333333333334
M9.28	DAVID	Q1	genes	rep_inc	15.0
M9.28	DAVID	Q2	terms	rep_inc	8.333333333333334
M9.28	DAVID	Q2	genes	rep_inc	15.0
M9.28	DAVID	Q3	terms	rep_inc	0.0
M9.28	DAVID	Q3	genes	rep_inc	0.0
M8.73	DF	Q0	terms	rep	2.272727272727273
M8.73	DF	Q0	genes	rep	42.857142857142854
M8.73	DF	Q1	terms	rep_inc	2.272727272727273
M8.73	DF	Q1	genes	rep_inc	42.857142857142854
M8.73	DF	Q2	terms	rep_inc	0.0
M8.73	DF	Q2	genes	rep_inc	0.0
M8.73	DF	Q3	terms	rep_inc	0.0
M8.73	DF	Q3	genes	rep_inc	0.0
M8.73	Ganesan	Q0	terms	rep	25.0
M8.73	Ganesan	Q0	genes	rep	100.0
M8.73	Ganesan	Q1	terms	rep_inc	0.0
M8.73	Ganesan	Q1	genes	rep_inc	0.0
M8.73	Ganesan	Q2	terms	rep_inc	0.0
M8.73	Ganesan	Q2	genes	rep_inc	0.0
M8.73	Ganesan	Q3	terms	rep_inc	0.0
M8.73	Ganesan	Q3	genes	rep_inc	0.0
M8.73	LC	Q0	terms	rep	25.0
M8.73	LC	Q0	genes	rep	100.0
M8.73	LC	Q1	terms	rep_inc	0.0
M8.73	LC	Q1	genes	rep_inc	0.0
M8.73	LC	Q2	terms	rep_inc	0.0
M8.73	LC	Q2	genes	rep_inc	0.0
M8.73	LC	Q3	terms	rep_inc	0.0
M8.73	LC	Q3	genes	rep_inc	0.0
M8.73	PS	Q0	terms	rep	21.428571428571427
M8.73	PS	Q0	genes	rep	100.0
M8.73	PS	Q1	terms	rep_inc	0.0
M8.73	PS	Q1	genes	rep_inc	0.0
M8.73	PS	Q2	terms	rep_inc	0.0
M8.73	PS	Q2	genes	rep_inc	0.0
M8.73	PS	Q3	terms	rep_inc	0.0
M8.73	PS	Q3	genes	rep_inc	0.0
M8.73	Zhou	Q0	terms	rep	25.0
M8.73	Zhou	Q0	genes	rep	100.0
